file,time,T2MAX,T2MIN
OBS_monthly_T2MAX_2009-01-01-00_2009-12-31-18.nc,2009-12-31,250.83071861777728,242.28804773263138
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-01-31,250.79975250459307,241.67239514492312
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-02-28,252.1386798770931,242.27268423760222
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-03-31,262.18896734261534,251.01427827054584
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-04-30,269.8437405553314,256.5181951159956
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-05-31,272.2704115098192,260.5681906745547
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-06-30,277.68751188450483,266.4456985995584
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-07-31,280.07342139144674,268.6003529601333
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-08-31,280.4875934276147,267.8180313493565
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-09-30,274.6642457717881,261.59228521198503
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-10-31,270.48254073997833,256.0300086317554
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-11-30,260.95824438803277,249.24198229429638
OBS_monthly_T2MAX_2010-01-01-00_2010-12-31-18.nc,2010-12-31,252.34039361751928,242.77983660160442
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-01-31,252.01433268529536,241.56936379090158
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-02-28,254.91225739869776,242.992508615171
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-03-31,260.86740395649326,249.07296110731446
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-04-30,267.98796464117225,254.80341011824112
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-05-31,272.25385729753486,259.3439555045231
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-06-30,279.07126215917305,265.5045656844812
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-07-31,283.62563863508524,269.9693372511075
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-08-31,282.17608230613286,267.5696247538937
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-09-30,275.5737784868637,261.1298799325868
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-10-31,270.62321584839106,256.6195042620835
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-11-30,262.74326219723025,250.66358448551244
OBS_monthly_T2MAX_2011-01-01-00_2011-12-31-18.nc,2011-12-31,256.92926474867,246.7786092209103
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-01-31,257.3957302063809,245.9954960753356
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-02-29,257.5634192191247,246.73026104550593
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-03-31,268.792235889528,255.42561388214313
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-04-30,270.1695887741307,256.6498432253504
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-05-31,275.76252299606375,261.61606890648335
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-06-30,280.9379893599041,265.5480948875874
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-07-31,285.8944555018971,270.23077979320396
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-08-31,281.75171858322733,266.1381960211627
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-09-30,277.30594326819664,261.66597075536447
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-10-31,268.5060986570057,255.33949761993898
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-11-30,263.2023172221989,250.7711556216562
OBS_monthly_T2MAX_2012-01-01-00_2012-12-31-18.nc,2012-12-31,257.52716545473464,246.63357264405116
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-01-31,254.88888604847395,243.7250654266001
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-02-28,255.89318788267659,244.93651905131063
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-03-31,258.5059826855916,247.25030560133564
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-04-30,264.9532640378064,252.23758583452417
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-05-31,273.007845545421,260.1237326675208
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-06-30,278.30163342574065,265.3637920440409
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-07-31,280.46909853628875,266.97521847974645
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-08-31,281.2908375073508,267.0362413263068
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-09-30,278.4463814759761,263.66836869358116
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-10-31,268.4683322024815,256.05959403491175
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-11-30,260.1367597761977,248.91950223300555
OBS_monthly_T2MAX_2013-01-01-00_2013-12-31-18.nc,2013-12-31,252.9708168009458,242.48840306551338
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-01-31,251.71207596119945,239.35074982724822
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-02-28,250.82211149444916,239.22467106906058
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-03-31,258.8674477315109,245.8353191770752
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-04-30,266.5514549062851,253.84257624775728
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-05-31,273.02312561536274,260.5576357894376
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-06-30,276.88207829562197,265.7198788840108
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-07-31,278.0021083660675,265.8582413324237
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-08-31,278.5665423782935,267.004539703237
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-09-30,274.38318904862973,261.7677045039042
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-10-31,268.716363473052,256.157656693003
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-11-30,257.0523979449594,246.17945570175843
OBS_monthly_T2MAX_2014-01-01-00_2014-12-31-18.nc,2014-12-31,254.81470671784152,246.6977805439594
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-01-31,253.63072149314422,243.10679540638523
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-02-28,251.55941092340734,239.8407551634119
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-03-31,262.4031705524557,248.89964004438704
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-04-30,268.19972767318495,255.16018484454682
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-05-31,271.55802494112794,260.6226741856539
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-06-30,277.3103313318337,266.2531547813105
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-07-31,279.346481107047,267.7409344231349
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-08-31,278.1693086433675,266.03450715032466
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-09-30,277.1427456585202,264.21562343522857
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-10-31,269.3778193042046,257.1411552578887
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-11-30,262.6887620973012,251.57572373521592
OBS_monthly_T2MAX_2015-01-01-00_2015-12-31-18.nc,2015-12-31,257.3616381874013,248.55626589016944
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-01-31,253.26471635641443,243.63207782871658
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-02-29,257.9180826046797,247.13851757151096
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-03-31,264.59300657375786,252.02137972410415
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-04-30,267.5613385332384,255.4284741478351
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-05-31,272.75320347324475,260.326507012336
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-06-30,279.2858531057218,266.4427214446175
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-07-31,279.9303124757478,268.288081141207
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-08-31,278.83293584169417,267.113493643328
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-09-30,275.5478537196221,263.4378681349567
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-10-31,270.2661074451796,257.70093602070745
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-11-30,264.54543259020716,252.44250799406674
OBS_monthly_T2MAX_2016-01-01-00_2016-12-31-18.nc,2016-12-31,252.96852650161782,243.20309865355858
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-01-31,253.62857094160137,244.58598310328657
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-02-28,260.0020907823651,248.00859514090627
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-03-31,262.01697359763045,250.32662172530445
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-04-30,268.06369487217046,256.12070517984847
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-05-31,272.2489648036637,259.8804916687031
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-06-30,278.2295043251407,265.3584085035839
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-07-31,280.73444667339203,268.08708950216635
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-08-31,277.10393303828704,265.04359130132383
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-09-30,275.7451475613153,262.74134796868293
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-10-31,268.672038938737,256.46887259847057
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-11-30,261.33182264760734,249.8042853417402
OBS_monthly_T2MAX_2017-01-01-00_2017-12-31-18.nc,2017-12-31,254.38425282308708,243.88300001543217
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-01-31,253.29221094397164,241.82008474345082
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-02-28,253.95463132443314,242.21918281897786
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-03-31,260.2140622279324,248.8014895996049
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-04-30,263.7588286865572,251.14356111812782
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-05-31,276.4107620199678,263.4158985089587
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-06-30,278.7977642870636,267.0036775683698
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-07-31,279.7784533525524,267.63155141624696
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-08-31,278.85068484180675,266.73812475986495
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-09-30,274.8211870003726,263.4910299682759
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-10-31,266.05224535220356,255.1723458496015
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-11-30,257.131013993545,247.79533134336847
OBS_monthly_T2MAX_2018-01-01-00_2018-12-31-18.nc,2018-12-31,255.8086536795141,246.27013525311293
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-01-31,252.31096892594016,242.3741473482878
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-02-28,251.28191182229102,241.03932520626168
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-03-31,258.07504570834413,247.05839073966354
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-04-30,267.1875887011534,255.24642014922168
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-05-31,270.6948163747918,259.53345083981696
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-06-30,276.8998264168373,265.0740414442172
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-07-31,279.84958044809747,268.1915776447161
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-08-31,277.98180959168434,266.4342481133713
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-09-30,276.49587683400904,264.8276810031551
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-10-31,265.2219140544429,254.0404661903644
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-11-30,258.5721488155151,248.23139713679797
OBS_monthly_T2MAX_2019-01-01-00_2019-12-31-18.nc,2019-12-31,256.0611667942663,246.02188227068382
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-01-31,254.3554318642049,245.09365264602528
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-02-29,255.6797129865444,244.4225306991324
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-03-31,262.38954498753276,251.47473990700104
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-04-30,266.2819604495022,253.11566650782737
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-05-31,271.48029653451965,260.108826541982
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-06-30,279.1493465320189,266.43480950271044
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-07-31,280.4436409378168,268.49894749574423
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-08-31,279.3250676200902,266.42070585524175
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-09-30,273.9856176450219,260.9494712449613
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-10-31,265.42544836854563,253.46321517578136
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-11-30,263.45255860374425,250.84737776151917
OBS_monthly_T2MAX_2020-01-01-00_2020-12-31-18.nc,2020-12-31,256.565515826331,245.9370424315636
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-01-31,254.52462165502428,245.64867688199607
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-02-28,250.0722861911321,239.75806386894473
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-03-31,263.83056401289804,251.26180934087606
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-04-30,266.6545601539873,254.02237731708604
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-05-31,271.63426533912343,259.74558338581534
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-06-30,279.38078423629264,266.5553291015615
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-07-31,280.0230725722133,267.98485237412143
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-08-31,279.95756212154225,267.2774128995366
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-09-30,277.1330642563318,263.20170998681976
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-10-31,270.1013691703956,258.47541033371306
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-11-30,262.313382951061,250.34288522995053
OBS_monthly_T2MAX_2021-01-01-00_2021-12-31-18.nc,2021-12-31,258.4840721593837,246.82798617701087
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-01-31,252.44097294739714,240.03136365808314
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-02-28,254.32796824934405,241.3200161744382
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-03-31,261.2109575771435,248.68628386680476
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-04-30,264.94972802928527,252.98358411557564
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-05-31,272.69931419981884,260.8734510813744
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-06-30,278.2942651321841,265.6827056244648
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-07-31,280.6130545889351,268.3456393183229
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-08-31,279.5957422280264,267.03843624202375
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-09-30,276.575005247635,262.76176705193234
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-10-31,269.28410973906557,255.21806141538312
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-11-30,260.4159762783591,248.87156513363368
OBS_monthly_T2MAX_2022-01-01-00_2022-12-31-18.nc,2022-12-31,252.77107320265648,243.2446462486811
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-01-31,253.9438240267062,245.18455878292932
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-02-28,256.80869756366906,244.73162285885286
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-03-31,258.62821768169016,247.41533156075675
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-04-30,266.86396432171244,253.83216417075755
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-05-31,274.1749870308449,261.34039751209883
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-06-30,278.208346555175,265.65577027301157
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-07-31,279.36195431618523,267.09723193485445
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-08-31,279.08001213178153,266.7332786937288
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-09-30,276.4717646506229,263.30534874794785
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-10-31,268.47475600880165,256.7868985640079
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-11-30,262.2107094956449,249.763988064826
OBS_monthly_T2MAX_2023-01-01-00_2023-12-31-18.nc,2023-12-31,258.7201943728937,249.22905188559315
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-01-31,251.7553150917658,243.35159893175532
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-02-29,260.81350873082505,248.60232837845697
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-03-31,263.12471351344186,250.40772049039558
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-04-30,268.5535475188001,256.02521398237303
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-05-31,273.64529611175453,261.4277835103069
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-06-30,278.2173242122588,266.3043706652783
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-07-31,279.70843459845867,267.783317624673
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-08-31,278.77060760049744,266.64667601064406
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-09-30,277.494151219243,263.1194457244951
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-10-31,271.67767488321635,256.6818942723146
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-11-30,261.2367191071935,251.4791284190161
OBS_monthly_T2MAX_2024-01-01-00_2024-12-31-18.nc,2024-12-31,256.54294657692566,246.75892520210203
